,xmin,ymin,xmax,ymax,label,score,image_path,Dead,geometry,index_right,utmZone,individualID,taxonID,siteID,plotID,plantStatus
8,580544.1,5074886.100000001,580551.2000000001,5074879.2,Tree,0.5165615081787109,WREF_083_2018.tif,0,"POLYGON ((580551.2000000001 5074886.100000001, 580551.2000000001 5074879.2, 580544.1 5074879.2, 580544.1 5074886.100000001, 580551.2000000001 5074886.100000001))",14744,10N,NEON.PLA.D16.WREF.04802,ABAM,WREF,WREF_083,Live
14,580553.8,5074888.0,580558.1,5074884.100000001,Tree,0.45694005489349365,WREF_083_2018.tif,0,"POLYGON ((580558.1 5074888, 580558.1 5074884.100000001, 580553.8 5074884.100000001, 580553.8 5074888, 580558.1 5074888))",14748,10N,NEON.PLA.D16.WREF.04806,TSHE,WREF,WREF_083,Live
17,580545.1,5074890.9,580550.6,5074885.600000001,Tree,0.3991917073726654,WREF_083_2018.tif,0,"POLYGON ((580550.6 5074890.9, 580550.6 5074885.600000001, 580545.1 5074885.600000001, 580545.1 5074890.9, 580550.6 5074890.9))",14745,10N,NEON.PLA.D16.WREF.04803,PSMEM,WREF,WREF_083,Live
24,580553.5,5074884.4,580558.7000000001,5074880.100000001,Tree,0.32885053753852844,WREF_083_2018.tif,0,"POLYGON ((580558.7000000001 5074884.4, 580558.7000000001 5074880.100000001, 580553.5 5074880.100000001, 580553.5 5074884.4, 580558.7000000001 5074884.4))",14746,10N,NEON.PLA.D16.WREF.04804,PSMEM,WREF,WREF_083,Live
26,580581.9,5074887.4,580583.9,5074884.3,Tree,0.3046286404132843,WREF_083_2018.tif,0,"POLYGON ((580583.9 5074887.4, 580583.9 5074884.3, 580581.9 5074884.3, 580581.9 5074887.4, 580583.9 5074887.4))",14758,10N,NEON.PLA.D16.WREF.04920,TSHE,WREF,WREF_083,Live
1,580778.1,5075596.0,580785.0,5075590.8,Tree,0.7420461773872375,WREF_084_2019.tif,0,"POLYGON ((580785 5075596, 580785 5075590.8, 580778.1 5075590.8, 580778.1 5075596, 580785 5075596))",14778,10N,NEON.PLA.D16.WREF.05264,PSMEM,WREF,WREF_084,"Live, broken bole"
2,580772.8,5075614.2,580779.5,5075606.600000001,Tree,0.7077301740646362,WREF_084_2019.tif,0,"POLYGON ((580779.5 5075614.2, 580779.5 5075606.600000001, 580772.8 5075606.600000001, 580772.8 5075614.2, 580779.5 5075614.2))",14762,10N,NEON.PLA.D16.WREF.05246,PSMEM,WREF,WREF_084,Live
2,580772.8,5075614.2,580779.5,5075606.600000001,Tree,0.7077301740646362,WREF_084_2019.tif,0,"POLYGON ((580779.5 5075614.2, 580779.5 5075606.600000001, 580772.8 5075606.600000001, 580772.8 5075614.2, 580779.5 5075614.2))",14761,10N,NEON.PLA.D16.WREF.05245,PSMEM,WREF,WREF_084,Live
5,580770.0,5075623.600000001,580773.4,5075620.100000001,Tree,0.6182840466499329,WREF_084_2019.tif,0,"POLYGON ((580773.4 5075623.600000001, 580773.4 5075620.100000001, 580770 5075620.100000001, 580770 5075623.600000001, 580773.4 5075623.600000001))",14763,10N,NEON.PLA.D16.WREF.05247,PSMEM,WREF,WREF_084,Live
6,580778.2000000001,5075628.8,580783.0,5075623.9,Tree,0.6174802780151367,WREF_084_2019.tif,0,"POLYGON ((580783 5075628.8, 580783 5075623.9, 580778.2000000001 5075623.9, 580778.2000000001 5075628.8, 580783 5075628.8))",14767,10N,NEON.PLA.D16.WREF.05251,PSMEM,WREF,WREF_084,Live
9,580782.0,5075608.4,580787.7000000001,5075602.2,Tree,0.6000462174415588,WREF_084_2019.tif,0,"POLYGON ((580787.7000000001 5075608.4, 580787.7000000001 5075602.2, 580782 5075602.2, 580782 5075608.4, 580787.7000000001 5075608.4))",14779,10N,NEON.PLA.D16.WREF.05270,PSMEM,WREF,WREF_084,Live
12,580769.2000000001,5075595.5,580775.6,5075590.7,Tree,0.580228328704834,WREF_084_2019.tif,0,"POLYGON ((580775.6 5075595.5, 580775.6 5075590.7, 580769.2000000001 5075590.7, 580769.2000000001 5075595.5, 580775.6 5075595.5))",14774,10N,NEON.PLA.D16.WREF.05260,TSHE,WREF,WREF_084,"Dead, broken bole"
12,580769.2000000001,5075595.5,580775.6,5075590.7,Tree,0.580228328704834,WREF_084_2019.tif,0,"POLYGON ((580775.6 5075595.5, 580775.6 5075590.7, 580769.2000000001 5075590.7, 580769.2000000001 5075595.5, 580775.6 5075595.5))",14775,10N,NEON.PLA.D16.WREF.05261,TSHE,WREF,WREF_084,Live
12,580769.2000000001,5075595.5,580775.6,5075590.7,Tree,0.580228328704834,WREF_084_2019.tif,0,"POLYGON ((580775.6 5075595.5, 580775.6 5075590.7, 580769.2000000001 5075590.7, 580769.2000000001 5075595.5, 580775.6 5075595.5))",14776,10N,NEON.PLA.D16.WREF.05262,PSMEM,WREF,WREF_084,Live
12,580769.2000000001,5075595.5,580775.6,5075590.7,Tree,0.580228328704834,WREF_084_2019.tif,0,"POLYGON ((580775.6 5075595.5, 580775.6 5075590.7, 580769.2000000001 5075590.7, 580769.2000000001 5075595.5, 580775.6 5075595.5))",14777,10N,NEON.PLA.D16.WREF.05263,PSMEM,WREF,WREF_084,Live
18,580778.8,5075623.2,580781.9,5075620.0,Tree,0.5403732061386108,WREF_084_2019.tif,0,"POLYGON ((580781.9 5075623.2, 580781.9 5075620, 580778.8 5075620, 580778.8 5075623.2, 580781.9 5075623.2))",14768,10N,NEON.PLA.D16.WREF.05252,PSMEM,WREF,WREF_084,Live
20,580765.8,5075630.7,580771.6,5075626.2,Tree,0.5267373323440552,WREF_084_2019.tif,0,"POLYGON ((580771.6 5075630.7, 580771.6 5075626.2, 580765.8 5075626.2, 580765.8 5075630.7, 580771.6 5075630.7))",14764,10N,NEON.PLA.D16.WREF.05248,PSMEM,WREF,WREF_084,"Dead, broken bole"
30,580781.5,5075622.100000001,580786.2000000001,5075617.2,Tree,0.45793819427490234,WREF_084_2019.tif,0,"POLYGON ((580786.2000000001 5075622.100000001, 580786.2000000001 5075617.2, 580781.5 5075617.2, 580781.5 5075622.100000001, 580786.2000000001 5075622.100000001))",14769,10N,NEON.PLA.D16.WREF.05253,PSMEM,WREF,WREF_084,"Dead, broken bole"
30,580781.5,5075622.100000001,580786.2000000001,5075617.2,Tree,0.45793819427490234,WREF_084_2019.tif,0,"POLYGON ((580786.2000000001 5075622.100000001, 580786.2000000001 5075617.2, 580781.5 5075617.2, 580781.5 5075622.100000001, 580786.2000000001 5075622.100000001))",14770,10N,NEON.PLA.D16.WREF.05255,TSHE,WREF,WREF_084,"Live, physically damaged"
39,580771.2000000001,5075600.3,580775.5,5075595.9,Tree,0.3519443869590759,WREF_084_2019.tif,0,"POLYGON ((580775.5 5075600.3, 580775.5 5075595.9, 580771.2000000001 5075595.9, 580771.2000000001 5075600.3, 580775.5 5075600.3))",14773,10N,NEON.PLA.D16.WREF.05259,TSHE,WREF,WREF_084,Live
2,580686.8,5075771.7,580693.4,5075764.8,Tree,0.7982434630393982,WREF_085_2019.tif,0,"POLYGON ((580693.4 5075771.7, 580693.4 5075764.8, 580686.8 5075764.8, 580686.8 5075771.7, 580693.4 5075771.7))",14790,10N,NEON.PLA.D16.WREF.05287,PSMEM,WREF,WREF_085,Live
5,580664.9,5075780.4,580672.7000000001,5075772.6,Tree,0.7294172644615173,WREF_085_2019.tif,0,"POLYGON ((580672.7000000001 5075780.4, 580672.7000000001 5075772.6, 580664.9 5075772.6, 580664.9 5075780.4, 580672.7000000001 5075780.4))",14804,10N,NEON.PLA.D16.WREF.05701,TSHE,WREF,WREF_085,Live
8,580681.8,5075762.8,580687.8,5075756.3,Tree,0.6956908106803894,WREF_085_2019.tif,0,"POLYGON ((580687.8 5075762.8, 580687.8 5075756.3, 580681.8 5075756.3, 580681.8 5075762.8, 580687.8 5075762.8))",14787,10N,NEON.PLA.D16.WREF.05284,TSHE,WREF,WREF_085,Live
9,580691.3,5075766.1,580697.6,5075759.1,Tree,0.6644432544708252,WREF_085_2019.tif,0,"POLYGON ((580697.6 5075766.1, 580697.6 5075759.1, 580691.3 5075759.1, 580691.3 5075766.1, 580697.6 5075766.1))",14795,10N,NEON.PLA.D16.WREF.05292,PSMEM,WREF,WREF_085,Live
10,580660.9,5075768.3,580669.5,5075759.9,Tree,0.6617166996002197,WREF_085_2019.tif,0,"POLYGON ((580669.5 5075768.3, 580669.5 5075759.9, 580660.9 5075759.9, 580660.9 5075768.3, 580669.5 5075768.3))",14801,10N,NEON.PLA.D16.WREF.05298,PSMEM,WREF,WREF_085,Live
10,580660.9,5075768.3,580669.5,5075759.9,Tree,0.6617166996002197,WREF_085_2019.tif,0,"POLYGON ((580669.5 5075768.3, 580669.5 5075759.9, 580660.9 5075759.9, 580660.9 5075768.3, 580669.5 5075768.3))",14800,10N,NEON.PLA.D16.WREF.05297,PSMEM,WREF,WREF_085,Live
11,580676.6,5075781.0,580684.6,5075774.6,Tree,0.6594950556755066,WREF_085_2019.tif,0,"POLYGON ((580684.6 5075781, 580684.6 5075774.6, 580676.6 5075774.6, 580676.6 5075781, 580684.6 5075781))",14796,10N,NEON.PLA.D16.WREF.05293,TSHE,WREF,WREF_085,Live
11,580676.6,5075781.0,580684.6,5075774.6,Tree,0.6594950556755066,WREF_085_2019.tif,0,"POLYGON ((580684.6 5075781, 580684.6 5075774.6, 580676.6 5075774.6, 580676.6 5075781, 580684.6 5075781))",14781,10N,NEON.PLA.D16.WREF.05144,TSHE,WREF,WREF_085,Live
13,580660.9,5075774.1,580667.2000000001,5075768.0,Tree,0.6531252861022949,WREF_085_2019.tif,0,"POLYGON ((580667.2000000001 5075774.1, 580667.2000000001 5075768, 580660.9 5075768, 580660.9 5075774.1, 580667.2000000001 5075774.1))",14803,10N,NEON.PLA.D16.WREF.05300,PSMEM,WREF,WREF_085,Live
13,580660.9,5075774.1,580667.2000000001,5075768.0,Tree,0.6531252861022949,WREF_085_2019.tif,0,"POLYGON ((580667.2000000001 5075774.1, 580667.2000000001 5075768, 580660.9 5075768, 580660.9 5075774.1, 580667.2000000001 5075774.1))",14802,10N,NEON.PLA.D16.WREF.05299,TSHE,WREF,WREF_085,Standing dead
14,580671.0,5075769.1,580676.9,5075762.7,Tree,0.650317370891571,WREF_085_2019.tif,0,"POLYGON ((580676.9 5075769.1, 580676.9 5075762.7, 580671 5075762.7, 580671 5075769.1, 580676.9 5075769.1))",14798,10N,NEON.PLA.D16.WREF.05295,TSHE,WREF,WREF_085,Live
14,580671.0,5075769.1,580676.9,5075762.7,Tree,0.650317370891571,WREF_085_2019.tif,0,"POLYGON ((580676.9 5075769.1, 580676.9 5075762.7, 580671 5075762.7, 580671 5075769.1, 580676.9 5075769.1))",14799,10N,NEON.PLA.D16.WREF.05296,TSHE,WREF,WREF_085,"Live, insect damaged"
15,580680.8,5075768.8,580686.9,5075762.9,Tree,0.6464870572090149,WREF_085_2019.tif,0,"POLYGON ((580686.9 5075768.8, 580686.9 5075762.9, 580680.8 5075762.9, 580680.8 5075768.8, 580686.9 5075768.8))",14784,10N,NEON.PLA.D16.WREF.05198,TSHE,WREF,WREF_085,Live
15,580680.8,5075768.8,580686.9,5075762.9,Tree,0.6464870572090149,WREF_085_2019.tif,0,"POLYGON ((580686.9 5075768.8, 580686.9 5075762.9, 580680.8 5075762.9, 580680.8 5075768.8, 580686.9 5075768.8))",14783,10N,NEON.PLA.D16.WREF.05197,PSMEM,WREF,WREF_085,"Dead, broken bole"
15,580680.8,5075768.8,580686.9,5075762.9,Tree,0.6464870572090149,WREF_085_2019.tif,0,"POLYGON ((580686.9 5075768.8, 580686.9 5075762.9, 580680.8 5075762.9, 580680.8 5075768.8, 580686.9 5075768.8))",14788,10N,NEON.PLA.D16.WREF.05285,TSHE,WREF,WREF_085,Live
15,580680.8,5075768.8,580686.9,5075762.9,Tree,0.6464870572090149,WREF_085_2019.tif,0,"POLYGON ((580686.9 5075768.8, 580686.9 5075762.9, 580680.8 5075762.9, 580680.8 5075768.8, 580686.9 5075768.8))",14789,10N,NEON.PLA.D16.WREF.05286,PSMEM,WREF,WREF_085,Live
16,580660.0,5075781.0,580665.4,5075776.5,Tree,0.6431050300598145,WREF_085_2019.tif,0,"POLYGON ((580665.4 5075781, 580665.4 5075776.5, 580660 5075776.5, 580660 5075781, 580665.4 5075781))",14805,10N,NEON.PLA.D16.WREF.05702,PSMEM,WREF,WREF_085,Live
18,580686.6,5075780.0,580694.5,5075772.6,Tree,0.6147887706756592,WREF_085_2019.tif,0,"POLYGON ((580694.5 5075780, 580694.5 5075772.6, 580686.6 5075772.6, 580686.6 5075780, 580694.5 5075780))",14782,10N,NEON.PLA.D16.WREF.05145,PSMEM,WREF,WREF_085,Live
22,580694.0,5075774.1,580699.4,5075768.2,Tree,0.5426110029220581,WREF_085_2019.tif,0,"POLYGON ((580699.4 5075774.1, 580699.4 5075768.2, 580694 5075768.2, 580694 5075774.1, 580699.4 5075774.1))",14786,10N,NEON.PLA.D16.WREF.05283,TSHE,WREF,WREF_085,"Live, broken bole"
26,580676.2000000001,5075770.1,580680.2000000001,5075765.2,Tree,0.45734402537345886,WREF_085_2019.tif,0,"POLYGON ((580680.2000000001 5075770.1, 580680.2000000001 5075765.2, 580676.2000000001 5075765.2, 580676.2000000001 5075770.1, 580680.2000000001 5075770.1))",14797,10N,NEON.PLA.D16.WREF.05294,PSMEM,WREF,WREF_085,Live
0,580484.4,5075536.0,580491.3,5075528.5,Tree,0.799331784248352,WREF_087_2019.tif,0,"POLYGON ((580491.3 5075536, 580491.3 5075528.5, 580484.4 5075528.5, 580484.4 5075536, 580491.3 5075536))",14886,10N,NEON.PLA.D16.WREF.05485,TSHE,WREF,WREF_087,Live
0,580484.4,5075536.0,580491.3,5075528.5,Tree,0.799331784248352,WREF_087_2019.tif,0,"POLYGON ((580491.3 5075536, 580491.3 5075528.5, 580484.4 5075528.5, 580484.4 5075536, 580491.3 5075536))",14884,10N,NEON.PLA.D16.WREF.05483,TSHE,WREF,WREF_087,Live
0,580484.4,5075536.0,580491.3,5075528.5,Tree,0.799331784248352,WREF_087_2019.tif,0,"POLYGON ((580491.3 5075536, 580491.3 5075528.5, 580484.4 5075528.5, 580484.4 5075536, 580491.3 5075536))",14885,10N,NEON.PLA.D16.WREF.05484,PSMEM,WREF,WREF_087,Live
0,580484.4,5075536.0,580491.3,5075528.5,Tree,0.799331784248352,WREF_087_2019.tif,0,"POLYGON ((580491.3 5075536, 580491.3 5075528.5, 580484.4 5075528.5, 580484.4 5075536, 580491.3 5075536))",14879,10N,NEON.PLA.D16.WREF.05458,PSMEM,WREF,WREF_087,Standing dead
0,580484.4,5075536.0,580491.3,5075528.5,Tree,0.799331784248352,WREF_087_2019.tif,0,"POLYGON ((580491.3 5075536, 580491.3 5075528.5, 580484.4 5075528.5, 580484.4 5075536, 580491.3 5075536))",14878,10N,NEON.PLA.D16.WREF.05457,PSMEM,WREF,WREF_087,Live
2,580516.6,5075513.800000001,580521.9,5075507.800000001,Tree,0.7769802808761597,WREF_087_2019.tif,0,"POLYGON ((580521.9 5075513.800000001, 580521.9 5075507.800000001, 580516.6 5075507.800000001, 580516.6 5075513.800000001, 580521.9 5075513.800000001))",14816,10N,NEON.PLA.D16.WREF.05229,PSMEM,WREF,WREF_087,"Live, broken bole"
2,580516.6,5075513.800000001,580521.9,5075507.800000001,Tree,0.7769802808761597,WREF_087_2019.tif,0,"POLYGON ((580521.9 5075513.800000001, 580521.9 5075507.800000001, 580516.6 5075507.800000001, 580516.6 5075513.800000001, 580521.9 5075513.800000001))",14817,10N,NEON.PLA.D16.WREF.05231,PSMEM,WREF,WREF_087,Live
2,580516.6,5075513.800000001,580521.9,5075507.800000001,Tree,0.7769802808761597,WREF_087_2019.tif,0,"POLYGON ((580521.9 5075513.800000001, 580521.9 5075507.800000001, 580516.6 5075507.800000001, 580516.6 5075513.800000001, 580521.9 5075513.800000001))",14810,10N,NEON.PLA.D16.WREF.05214,TSHE,WREF,WREF_087,Live
2,580516.6,5075513.800000001,580521.9,5075507.800000001,Tree,0.7769802808761597,WREF_087_2019.tif,0,"POLYGON ((580521.9 5075513.800000001, 580521.9 5075507.800000001, 580516.6 5075507.800000001, 580516.6 5075513.800000001, 580521.9 5075513.800000001))",14809,10N,NEON.PLA.D16.WREF.05213,PSMEM,WREF,WREF_087,"Dead, broken bole"
3,580501.4,5075514.300000001,580505.8,5075509.300000001,Tree,0.7764185070991516,WREF_087_2019.tif,0,"POLYGON ((580505.8 5075514.300000001, 580505.8 5075509.300000001, 580501.4 5075509.300000001, 580501.4 5075514.300000001, 580505.8 5075514.300000001))",14854,10N,NEON.PLA.D16.WREF.05372,PSMEM,WREF,WREF_087,"Dead, broken bole"
3,580501.4,5075514.300000001,580505.8,5075509.300000001,Tree,0.7764185070991516,WREF_087_2019.tif,0,"POLYGON ((580505.8 5075514.300000001, 580505.8 5075509.300000001, 580501.4 5075509.300000001, 580501.4 5075514.300000001, 580505.8 5075514.300000001))",14853,10N,NEON.PLA.D16.WREF.05371,TSHE,WREF,WREF_087,"Live, disease damaged"
3,580501.4,5075514.300000001,580505.8,5075509.300000001,Tree,0.7764185070991516,WREF_087_2019.tif,0,"POLYGON ((580505.8 5075514.300000001, 580505.8 5075509.300000001, 580501.4 5075509.300000001, 580501.4 5075514.300000001, 580505.8 5075514.300000001))",14856,10N,NEON.PLA.D16.WREF.05374,TSHE,WREF,WREF_087,Live
3,580501.4,5075514.300000001,580505.8,5075509.300000001,Tree,0.7764185070991516,WREF_087_2019.tif,0,"POLYGON ((580505.8 5075514.300000001, 580505.8 5075509.300000001, 580501.4 5075509.300000001, 580501.4 5075514.300000001, 580505.8 5075514.300000001))",14857,10N,NEON.PLA.D16.WREF.05375,PSMEM,WREF,WREF_087,Live
4,580511.4,5075525.100000001,580516.2000000001,5075518.9,Tree,0.7669676542282104,WREF_087_2019.tif,0,"POLYGON ((580516.2000000001 5075525.100000001, 580516.2000000001 5075518.9, 580511.4 5075518.9, 580511.4 5075525.100000001, 580516.2000000001 5075525.100000001))",14874,10N,NEON.PLA.D16.WREF.05395,PSMEM,WREF,WREF_087,"Dead, broken bole"
4,580511.4,5075525.100000001,580516.2000000001,5075518.9,Tree,0.7669676542282104,WREF_087_2019.tif,0,"POLYGON ((580516.2000000001 5075525.100000001, 580516.2000000001 5075518.9, 580511.4 5075518.9, 580511.4 5075525.100000001, 580516.2000000001 5075525.100000001))",14875,10N,NEON.PLA.D16.WREF.05396,PSMEM,WREF,WREF_087,Live
6,580506.9,5075524.4,580511.3,5075519.7,Tree,0.7498496174812317,WREF_087_2019.tif,0,"POLYGON ((580511.3 5075524.4, 580511.3 5075519.7, 580506.9 5075519.7, 580506.9 5075524.4, 580511.3 5075524.4))",14869,10N,NEON.PLA.D16.WREF.05389,PSMEM,WREF,WREF_087,Live
11,580487.4,5075541.2,580493.9,5075535.300000001,Tree,0.7225731611251831,WREF_087_2019.tif,0,"POLYGON ((580493.9 5075541.2, 580493.9 5075535.300000001, 580487.4 5075535.300000001, 580487.4 5075541.2, 580493.9 5075541.2))",14877,10N,NEON.PLA.D16.WREF.05447,TSHE,WREF,WREF_087,Live
12,580507.4,5075519.0,580512.8,5075513.2,Tree,0.7129846215248108,WREF_087_2019.tif,0,"POLYGON ((580512.8 5075519, 580512.8 5075513.2, 580507.4 5075513.2, 580507.4 5075519, 580512.8 5075519))",14864,10N,NEON.PLA.D16.WREF.05384,PSMEM,WREF,WREF_087,Live
12,580507.4,5075519.0,580512.8,5075513.2,Tree,0.7129846215248108,WREF_087_2019.tif,0,"POLYGON ((580512.8 5075519, 580512.8 5075513.2, 580507.4 5075513.2, 580507.4 5075519, 580512.8 5075519))",14865,10N,NEON.PLA.D16.WREF.05385,PSMEM,WREF,WREF_087,Live
12,580507.4,5075519.0,580512.8,5075513.2,Tree,0.7129846215248108,WREF_087_2019.tif,0,"POLYGON ((580512.8 5075519, 580512.8 5075513.2, 580507.4 5075513.2, 580507.4 5075519, 580512.8 5075519))",14866,10N,NEON.PLA.D16.WREF.05386,PSMEM,WREF,WREF_087,"Dead, broken bole"
12,580507.4,5075519.0,580512.8,5075513.2,Tree,0.7129846215248108,WREF_087_2019.tif,0,"POLYGON ((580512.8 5075519, 580512.8 5075513.2, 580507.4 5075513.2, 580507.4 5075519, 580512.8 5075519))",14863,10N,NEON.PLA.D16.WREF.05383,TSHE,WREF,WREF_087,Live
12,580507.4,5075519.0,580512.8,5075513.2,Tree,0.7129846215248108,WREF_087_2019.tif,0,"POLYGON ((580512.8 5075519, 580512.8 5075513.2, 580507.4 5075513.2, 580507.4 5075519, 580512.8 5075519))",14867,10N,NEON.PLA.D16.WREF.05387,PSMEM,WREF,WREF_087,Standing dead
15,580493.5,5075523.7,580499.0,5075518.100000001,Tree,0.6943050622940063,WREF_087_2019.tif,0,"POLYGON ((580499 5075523.7, 580499 5075518.100000001, 580493.5 5075518.100000001, 580493.5 5075523.7, 580499 5075523.7))",14829,10N,NEON.PLA.D16.WREF.05344,TSHE,WREF,WREF_087,Live
17,580500.8,5075531.9,580504.9,5075527.7,Tree,0.6918351650238037,WREF_087_2019.tif,0,"POLYGON ((580504.9 5075531.9, 580504.9 5075527.7, 580500.8 5075527.7, 580500.8 5075531.9, 580504.9 5075531.9))",14836,10N,NEON.PLA.D16.WREF.05352,TABR2,WREF,WREF_087,"Dead, broken bole"
17,580500.8,5075531.9,580504.9,5075527.7,Tree,0.6918351650238037,WREF_087_2019.tif,0,"POLYGON ((580504.9 5075531.9, 580504.9 5075527.7, 580500.8 5075527.7, 580500.8 5075531.9, 580504.9 5075531.9))",14835,10N,NEON.PLA.D16.WREF.05351,ABAM,WREF,WREF_087,Live
18,580493.4,5075538.2,580497.7000000001,5075533.4,Tree,0.6901026964187622,WREF_087_2019.tif,0,"POLYGON ((580497.7000000001 5075538.2, 580497.7000000001 5075533.4, 580493.4 5075533.4, 580493.4 5075538.2, 580497.7000000001 5075538.2))",14823,10N,NEON.PLA.D16.WREF.05338,PSMEM,WREF,WREF_087,Live
18,580493.4,5075538.2,580497.7000000001,5075533.4,Tree,0.6901026964187622,WREF_087_2019.tif,0,"POLYGON ((580497.7000000001 5075538.2, 580497.7000000001 5075533.4, 580493.4 5075533.4, 580493.4 5075538.2, 580497.7000000001 5075538.2))",14822,10N,NEON.PLA.D16.WREF.05337,TSHE,WREF,WREF_087,Live
19,580501.8,5075521.800000001,580505.7000000001,5075518.0,Tree,0.6690110564231873,WREF_087_2019.tif,0,"POLYGON ((580505.7000000001 5075521.800000001, 580505.7000000001 5075518, 580501.8 5075518, 580501.8 5075521.800000001, 580505.7000000001 5075521.800000001))",14861,10N,NEON.PLA.D16.WREF.05381,TSHE,WREF,WREF_087,Live
19,580501.8,5075521.800000001,580505.7000000001,5075518.0,Tree,0.6690110564231873,WREF_087_2019.tif,0,"POLYGON ((580505.7000000001 5075521.800000001, 580505.7000000001 5075518, 580501.8 5075518, 580501.8 5075521.800000001, 580505.7000000001 5075521.800000001))",14860,10N,NEON.PLA.D16.WREF.05380,PSMEM,WREF,WREF_087,Live
20,580512.6,5075509.800000001,580517.0,5075505.100000001,Tree,0.6669366955757141,WREF_087_2019.tif,1,"POLYGON ((580517 5075509.800000001, 580517 5075505.100000001, 580512.6 5075505.100000001, 580512.6 5075509.800000001, 580517 5075509.800000001))",14813,10N,NEON.PLA.D16.WREF.05221,TSHE,WREF,WREF_087,Live
20,580512.6,5075509.800000001,580517.0,5075505.100000001,Tree,0.6669366955757141,WREF_087_2019.tif,1,"POLYGON ((580517 5075509.800000001, 580517 5075505.100000001, 580512.6 5075505.100000001, 580512.6 5075509.800000001, 580517 5075509.800000001))",14814,10N,NEON.PLA.D16.WREF.05224,PSMEM,WREF,WREF_087,Live
21,580498.1,5075528.100000001,580501.6,5075524.0,Tree,0.6634975671768188,WREF_087_2019.tif,0,"POLYGON ((580501.6 5075528.100000001, 580501.6 5075524, 580498.1 5075524, 580498.1 5075528.100000001, 580501.6 5075528.100000001))",14837,10N,NEON.PLA.D16.WREF.05353,PSMEM,WREF,WREF_087,Live
22,580487.3,5075526.2,580492.8,5075520.600000001,Tree,0.6552455425262451,WREF_087_2019.tif,0,"POLYGON ((580492.8 5075526.2, 580492.8 5075520.600000001, 580487.3 5075520.600000001, 580487.3 5075526.2, 580492.8 5075526.2))",14882,10N,NEON.PLA.D16.WREF.05467,TSHE,WREF,WREF_087,Live
22,580487.3,5075526.2,580492.8,5075520.600000001,Tree,0.6552455425262451,WREF_087_2019.tif,0,"POLYGON ((580492.8 5075526.2, 580492.8 5075520.600000001, 580487.3 5075520.600000001, 580487.3 5075526.2, 580492.8 5075526.2))",14883,10N,NEON.PLA.D16.WREF.05468,ABIES,WREF,WREF_087,Standing dead
22,580487.3,5075526.2,580492.8,5075520.600000001,Tree,0.6552455425262451,WREF_087_2019.tif,0,"POLYGON ((580492.8 5075526.2, 580492.8 5075520.600000001, 580487.3 5075520.600000001, 580487.3 5075526.2, 580492.8 5075526.2))",14881,10N,NEON.PLA.D16.WREF.05465,PSMEM,WREF,WREF_087,Live
23,580505.3,5075510.300000001,580510.3,5075505.300000001,Tree,0.6533054113388062,WREF_087_2019.tif,0,"POLYGON ((580510.3 5075510.300000001, 580510.3 5075505.300000001, 580505.3 5075505.300000001, 580505.3 5075510.300000001, 580510.3 5075510.300000001))",14847,10N,NEON.PLA.D16.WREF.05365,TSHE,WREF,WREF_087,Live
